Inits,Part,Answer,Image,Freq
OA,2,0,/Users/abardon/Desktop/cns186_images/food/35.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/phones/25.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/people/37.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/people/42.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/food/10.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/people/11.jpg,h
OA,2,1,/Users/abardon/Desktop/cns186_images/people/15.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/phones/12.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/buildings/35.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/landscapes/10.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/buildings/18.jpg,l
OA,2,1,/Users/abardon/Desktop/cns186_images/people/17.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/buildings/44.jpg,l
OA,2,1,/Users/abardon/Desktop/cns186_images/people/35.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/buildings/23.jpg,l
OA,2,1,/Users/abardon/Desktop/cns186_images/people/34.jpg,h
OA,2,0,/Users/abardon/Desktop/cns186_images/landscapes/15.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/phones/20.jpg,l
OA,2,0,/Users/abardon/Desktop/cns186_images/landscapes/28.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/people/4.jpg,h
OA,4,2,/Users/abardon/Desktop/cns186_images/buildings/41.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/people/32.jpg,h
OA,4,6,/Users/abardon/Desktop/cns186_images/buildings/7.jpg,l
OA,4,2,/Users/abardon/Desktop/cns186_images/people/2.jpg,h
OA,4,2,/Users/abardon/Desktop/cns186_images/people/23.jpg,h
OA,4,2,/Users/abardon/Desktop/cns186_images/phones/29.jpg,l
OA,4,4,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
OA,4,5,/Users/abardon/Desktop/cns186_images/landscapes/14.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/food/36.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/food/44.jpg,l
OA,4,2,/Users/abardon/Desktop/cns186_images/people/19.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/people/12.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/buildings/33.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/food/4.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/people/14.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/people/8.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/phones/7.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/landscapes/11.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/phones/18.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/phones/24.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/food/42.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/people/40.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/landscapes/22.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/people/25.jpg,h
OA,4,6,/Users/abardon/Desktop/cns186_images/people/28.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/people/26.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/landscapes/31.jpg,l
OA,4,5,/Users/abardon/Desktop/cns186_images/buildings/35.jpg,l
OA,4,5,/Users/abardon/Desktop/cns186_images/landscapes/19.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/people/31.jpg,h
OA,4,5,/Users/abardon/Desktop/cns186_images/buildings/32.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/people/3.jpg,h
OA,4,6,/Users/abardon/Desktop/cns186_images/buildings/18.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/food/23.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/landscapes/15.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/people/15.jpg,h
OA,4,6,/Users/abardon/Desktop/cns186_images/people/43.jpg,h
OA,4,6,/Users/abardon/Desktop/cns186_images/people/22.jpg,h
OA,4,5,/Users/abardon/Desktop/cns186_images/people/10.jpg,h
OA,4,4,/Users/abardon/Desktop/cns186_images/landscapes/30.jpg,l
OA,4,4,/Users/abardon/Desktop/cns186_images/phones/34.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/people/34.jpg,h
OA,4,2,/Users/abardon/Desktop/cns186_images/food/1.jpg,l
OA,4,2,/Users/abardon/Desktop/cns186_images/food/25.jpg,l
OA,4,1,/Users/abardon/Desktop/cns186_images/people/6.jpg,h
OA,4,1,/Users/abardon/Desktop/cns186_images/buildings/6.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/phones/28.jpg,l
OA,4,6,/Users/abardon/Desktop/cns186_images/landscapes/10.jpg,l
OA,4,5,/Users/abardon/Desktop/cns186_images/phones/33.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/30.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/21.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/29.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/29.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/38.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/12.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/31.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/38.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/3.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/phones/27.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/8.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/4.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/29.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/26.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/18.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/12.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/42.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/39.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/6.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/36.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/4.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/33.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/41.jpg,h
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/30.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/24.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/6.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/17.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/18.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/phones/10.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/11.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/space/23.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/19.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/43.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/24.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/phones/6.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/14.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/32.jpg,h
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/40.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/7.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/1.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/12.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/41.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/28.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/28.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/19.jpg,h
LP,2,0,/Users/abardon/Desktop/cns186_images/buildings/33.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/space/24.jpg,l
LP,2,0,/Users/abardon/Desktop/cns186_images/landscapes/42.jpg,h
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/8.jpg,l
LP,2,1,/Users/abardon/Desktop/cns186_images/animals/15.jpg,l
LP,4,4,/Users/abardon/Desktop/cns186_images/landscapes/2.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/phones/38.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/space/11.jpg,l
LP,4,1,/Users/abardon/Desktop/cns186_images/buildings/44.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/animals/30.jpg,l
LP,4,3,/Users/abardon/Desktop/cns186_images/landscapes/8.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/24.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/phones/26.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/14.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/landscapes/9.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/animals/39.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/19.jpg,h
LP,4,6,/Users/abardon/Desktop/cns186_images/space/24.jpg,l
LP,4,4,/Users/abardon/Desktop/cns186_images/landscapes/17.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/buildings/17.jpg,l
LP,4,4,/Users/abardon/Desktop/cns186_images/landscapes/35.jpg,h
LP,4,6,/Users/abardon/Desktop/cns186_images/phones/27.jpg,l
LP,4,3,/Users/abardon/Desktop/cns186_images/landscapes/23.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/animals/5.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/space/12.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/37.jpg,h
LP,4,6,/Users/abardon/Desktop/cns186_images/animals/12.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/space/20.jpg,l
LP,4,4,/Users/abardon/Desktop/cns186_images/landscapes/28.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/15.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/space/7.jpg,l
LP,4,1,/Users/abardon/Desktop/cns186_images/phones/37.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/buildings/11.jpg,l
LP,4,1,/Users/abardon/Desktop/cns186_images/buildings/6.jpg,l
LP,4,3,/Users/abardon/Desktop/cns186_images/space/23.jpg,l
LP,4,3,/Users/abardon/Desktop/cns186_images/landscapes/11.jpg,h
LP,4,5,/Users/abardon/Desktop/cns186_images/landscapes/13.jpg,h
LP,4,5,/Users/abardon/Desktop/cns186_images/landscapes/6.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/buildings/30.jpg,l
LP,4,1,/Users/abardon/Desktop/cns186_images/phones/16.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/animals/43.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/animals/8.jpg,l
LP,4,1,/Users/abardon/Desktop/cns186_images/phones/18.jpg,l
LP,4,5,/Users/abardon/Desktop/cns186_images/landscapes/21.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/16.jpg,h
LP,4,1,/Users/abardon/Desktop/cns186_images/animals/24.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/phones/29.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/buildings/42.jpg,l
LP,4,4,/Users/abardon/Desktop/cns186_images/landscapes/34.jpg,h
LP,4,4,/Users/abardon/Desktop/cns186_images/space/29.jpg,l
LP,4,6,/Users/abardon/Desktop/cns186_images/buildings/33.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/7.jpg,h
LP,4,2,/Users/abardon/Desktop/cns186_images/buildings/21.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/29.jpg,h
LP,4,6,/Users/abardon/Desktop/cns186_images/phones/4.jpg,l
LP,4,2,/Users/abardon/Desktop/cns186_images/landscapes/26.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/40.jpg,h
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/31.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/13.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/cars/2.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/31.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/11.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/17.jpg,h
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/35.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/16.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/11.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/28.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/23.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/32.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/30.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/7.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/9.jpg,h
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/1.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/29.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/8.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/15.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/11.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/31.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/43.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/animals/5.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/3.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/40.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/1.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/33.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/13.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/25.jpg,h
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/34.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/19.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/31.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/1.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/14.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/2.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/20.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/30.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/28.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/36.jpg,l
IJ,2,1,/Users/abardon/Desktop/cns186_images/people/20.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/23.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/42.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/19.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/phones/28.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/3.jpg,h
IJ,2,1,/Users/abardon/Desktop/cns186_images/animals/14.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/34.jpg,l
IJ,2,0,/Users/abardon/Desktop/cns186_images/cars/10.jpg,h
IJ,2,0,/Users/abardon/Desktop/cns186_images/food/28.jpg,l
IJ,4,5,/Users/abardon/Desktop/cns186_images/cars/16.jpg,h
IJ,4,6,/Users/abardon/Desktop/cns186_images/animals/43.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/cars/29.jpg,h
IJ,4,1,/Users/abardon/Desktop/cns186_images/phones/19.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/animals/14.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/cars/12.jpg,h
IJ,4,1,/Users/abardon/Desktop/cns186_images/food/26.jpg,l
IJ,4,5,/Users/abardon/Desktop/cns186_images/animals/35.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/food/44.jpg,l
IJ,4,4,/Users/abardon/Desktop/cns186_images/cars/33.jpg,h
IJ,4,4,/Users/abardon/Desktop/cns186_images/cars/14.jpg,h
IJ,4,2,/Users/abardon/Desktop/cns186_images/people/41.jpg,l
IJ,4,2,/Users/abardon/Desktop/cns186_images/cars/19.jpg,h
IJ,4,2,/Users/abardon/Desktop/cns186_images/cars/6.jpg,h
IJ,4,2,/Users/abardon/Desktop/cns186_images/phones/21.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/food/15.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/animals/33.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/people/20.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/cars/3.jpg,h
IJ,4,1,/Users/abardon/Desktop/cns186_images/animals/44.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/phones/9.jpg,l
IJ,4,5,/Users/abardon/Desktop/cns186_images/phones/36.jpg,l
IJ,4,2,/Users/abardon/Desktop/cns186_images/cars/39.jpg,h
IJ,4,4,/Users/abardon/Desktop/cns186_images/cars/32.jpg,h
IJ,4,3,/Users/abardon/Desktop/cns186_images/animals/22.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/food/31.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/cars/10.jpg,h
IJ,4,4,/Users/abardon/Desktop/cns186_images/food/12.jpg,l
IJ,4,4,/Users/abardon/Desktop/cns186_images/cars/34.jpg,h
IJ,4,2,/Users/abardon/Desktop/cns186_images/cars/28.jpg,h
IJ,4,6,/Users/abardon/Desktop/cns186_images/people/11.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/people/34.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/people/25.jpg,l
IJ,4,3,/Users/abardon/Desktop/cns186_images/phones/15.jpg,l
IJ,4,5,/Users/abardon/Desktop/cns186_images/cars/5.jpg,h
IJ,4,3,/Users/abardon/Desktop/cns186_images/cars/25.jpg,h
IJ,4,2,/Users/abardon/Desktop/cns186_images/phones/11.jpg,l
IJ,4,5,/Users/abardon/Desktop/cns186_images/cars/13.jpg,h
IJ,4,6,/Users/abardon/Desktop/cns186_images/animals/31.jpg,l
IJ,4,2,/Users/abardon/Desktop/cns186_images/people/36.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/people/3.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/food/24.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/cars/11.jpg,h
IJ,4,5,/Users/abardon/Desktop/cns186_images/cars/18.jpg,h
IJ,4,4,/Users/abardon/Desktop/cns186_images/phones/23.jpg,l
IJ,4,6,/Users/abardon/Desktop/cns186_images/animals/40.jpg,l
IJ,4,4,/Users/abardon/Desktop/cns186_images/phones/32.jpg,l
IJ,4,1,/Users/abardon/Desktop/cns186_images/people/12.jpg,l
IJ,4,4,/Users/abardon/Desktop/cns186_images/food/28.jpg,l
IJ,4,4,/Users/abardon/Desktop/cns186_images/food/42.jpg,l
IJ,4,3,/Users/abardon/Desktop/cns186_images/cars/22.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/food/33.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/food/24.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/people/2.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/28.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/18.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/7.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/33.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/food/20.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/people/27.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/space/14.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/people/31.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/29.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/space/5.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/space/1.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/13.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/space/2.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/37.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/food/5.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/space/24.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/space/28.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/4.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/6.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/42.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/43.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/34.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/cars/15.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/food/7.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/people/20.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/food/14.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/food/12.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/35.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/13.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/space/12.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/people/42.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/26.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/40.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/25.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/11.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/21.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/16.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/24.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/space/19.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/19.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/20.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/food/18.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/9.jpg,l
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/41.jpg,h
JP,2,1,/Users/abardon/Desktop/cns186_images/cars/17.jpg,h
JP,2,0,/Users/abardon/Desktop/cns186_images/buildings/18.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/people/29.jpg,l
JP,2,0,/Users/abardon/Desktop/cns186_images/people/38.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/people/39.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/people/37.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/food/8.jpg,l
JP,4,5,/Users/abardon/Desktop/cns186_images/cars/14.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/food/35.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/space/12.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/11.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/31.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/buildings/20.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/people/20.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/buildings/9.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/13.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/people/31.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/food/33.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/10.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/buildings/23.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/8.jpg,h
JP,4,5,/Users/abardon/Desktop/cns186_images/cars/25.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/space/20.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/3.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/space/25.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/space/28.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/people/39.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/people/24.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/39.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/buildings/37.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/2.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/22.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/food/14.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/space/1.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/food/20.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/buildings/26.jpg,l
JP,4,2,/Users/abardon/Desktop/cns186_images/buildings/12.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/buildings/8.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/29.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/people/29.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/40.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/42.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/people/19.jpg,l
JP,4,2,/Users/abardon/Desktop/cns186_images/food/28.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/6.jpg,h
JP,4,6,/Users/abardon/Desktop/cns186_images/space/30.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/space/23.jpg,l
JP,4,1,/Users/abardon/Desktop/cns186_images/cars/23.jpg,h
JP,4,1,/Users/abardon/Desktop/cns186_images/food/38.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/food/5.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/buildings/35.jpg,l
JP,4,6,/Users/abardon/Desktop/cns186_images/cars/18.jpg,h
